18.25	62.875	0.0
18.000000000000004	62.875	0.0
17.750000000000004	62.875	0.0
17.5	62.875	0.0
17.25	62.875	0.0
17.0	62.875	0.0
16.75	62.875	0.0
16.5	62.875	0.0
16.25	62.875	0.0
16.0	62.875	0.0
15.75	62.875	0.0
15.5	62.875	0.0
15.25	62.875	0.0
15.0	62.875	0.0
14.750000000000002	62.875	0.0
14.625	62.75	0.0
14.5	62.625	0.0
14.375	62.5	0.0
14.25	62.375	0.0
14.125	62.25	0.0
14.125	62.0	0.0
14.125	61.75	0.0
14.25	61.625	0.0
14.375	61.5	0.0
14.5	61.375	0.0
14.625	61.25	0.0
14.750000000000002	61.125	0.0
15.0	61.125	0.0
15.125	61.0	0.0
15.25	60.875	0.0
15.5	60.875	0.0
15.75	60.875	0.0
16.0	60.875	0.0
16.25	60.875	0.0
16.5	60.875	0.0
16.75	60.875	0.0
17.0	60.875	0.0
17.25	60.875	0.0
17.5	60.875	0.0
17.750000000000004	60.875	0.0
18.000000000000004	60.875	0.0
18.25	60.875	0.0
18.375	60.75	0.0
18.5	60.625	0.0
18.75	60.625	0.0
19.0	60.625	0.0
19.25	60.625	0.0
19.5	60.625	0.0
19.75	60.625	0.0
20.0	60.625	0.0
20.25	60.625	0.0
20.5	60.625	0.0
20.75	60.625	0.0
21.0	60.625	0.0
21.25	60.625	0.0
21.375	60.5	0.0
21.5	60.375	0.0
21.750000000000004	60.375	0.0
22.0	60.375	0.0
22.25	60.375	0.0
22.5	60.375	0.0
22.75	60.375	0.0
23.0	60.375	0.0
23.125	60.25	0.0
23.25	60.125	0.0
23.5	60.125	0.0
23.75	60.125	0.0
24.0	60.125	0.0
24.25	60.125	0.0
24.5	60.125	0.0
24.625	60.0	0.0
24.75	59.87500000000001	0.0
25.0	59.87500000000001	0.0
25.25	59.87500000000001	0.0
25.500000000000004	59.87500000000001	0.0
25.625000000000004	59.75000000000001	0.0
25.750000000000004	59.62500000000001	0.0
26.000000000000004	59.62500000000001	0.0
26.25	59.62500000000001	0.0
26.5	59.62500000000001	0.0
26.625	59.50000000000001	0.0
26.75	59.37500000000001	0.0
27.0	59.37500000000001	0.0
27.25	59.37500000000001	0.0
27.375	59.25000000000001	0.0
27.5	59.12500000000001	0.0
27.75	59.12500000000001	0.0
27.875	59.00000000000001	0.0
28.0	58.87500000000001	0.0
28.25	58.87500000000001	0.0
28.5	58.87500000000001	0.0
28.625	58.75000000000001	0.0
28.75	58.625	0.0
29.0	58.625	0.0
29.125	58.5	0.0
29.25	58.375	0.0
29.500000000000004	58.375	0.0
29.750000000000004	58.375	0.0
29.875000000000004	58.25	0.0
30.0	58.125	0.0
30.25	58.125	0.0
30.375	58.0	0.0
30.5	57.875	0.0
30.75	57.875	0.0
31.0	57.875	0.0
31.125	57.75	0.0
31.25	57.625	0.0
31.5	57.625	0.0
31.625	57.5	0.0
31.75	57.375	0.0
32.0	57.375	0.0
32.25	57.375	0.0
32.375	57.25	0.0
32.5	57.125	0.0
32.75	57.125	0.0
32.875	57.0	0.0
33.0	56.875	0.0
33.25	56.875	0.0
33.375	56.75	0.0
33.5	56.625	0.0
33.75	56.625	0.0
34.0	56.625	0.0
34.125	56.5	0.0
34.25	56.375	0.0
34.5	56.375	0.0
34.625	56.25	0.0
34.75	56.125	0.0
35.0	56.125	0.0
35.125	56.0	0.0
35.25	55.875	0.0
35.50000000000001	55.875	0.0
35.62500000000001	55.75	0.0
35.75000000000001	55.625	0.0
36.00000000000001	55.625	0.0
36.125	55.5	0.0
36.25	55.375	0.0
36.5	55.375	0.0
36.625	55.25	0.0
36.75	55.125	0.0
37.0	55.125	0.0
37.125	55.0	0.0
37.25	54.875	0.0
37.5	54.875	0.0
37.625	54.75	0.0
37.75	54.625	0.0
38.0	54.625	0.0
38.125	54.5	0.0
38.25	54.375	0.0
38.5	54.375	0.0
38.625	54.25	0.0
38.75	54.125	0.0
39.0	54.125	0.0
39.125	54.0	0.0
39.25	53.875	0.0
39.375	53.75	0.0
39.5	53.625	0.0
39.75	53.625	0.0
39.875	53.5	0.0
40.0	53.375	0.0
